"Order_ID","Product_ID","Product_Name","Category","Sub_Category","Product_Rating","Marketing_Channel","Quantity","Return_Status","Discount","Sales","Profit","Profit_Margin","Discount_Reason"
"US-2016-108504","OFF-PA-10000357","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11","Office Supplies","Paper","4.0","Social Media","3","No","0.0","122.97","60.2553","49.0","No Discount"
"US-2014-147704","OFF-BI-10001634","Wilson Jones Active Use Binders","Office Supplies","Binders","4.0","Referral","4","No","0.0","29.12","14.2688","49.0","No Discount"
"CA-2016-124590","FUR-CH-10000454","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","Furniture","Chairs","5.0","Email","9","Yes","0.3","1537.074","0.0","0.0","Bulk Deal"
"CA-2014-133424","OFF-LA-10002312","Avery 490","Office Supplies","Labels","5.0","Referral","3","No","0.0","44.4","22.2","50.0","No Discount"
"CA-2014-169852","OFF-BI-10001460","Plastic Binding Combs","Office Supplies","Binders","5.0","Email","3","No","0.2","36.36","12.2715","33.75","Promo"
"CA-2015-142237","OFF-BI-10003669","3M Organizer Strips","Office Supplies","Binders","2.0","Referral","4","No","0.7","6.48","-4.752","-73.33333333333333","Clearance"
"CA-2016-137050","OFF-AR-10004999","Newell 315","Office Supplies","Art","4.0","Email","7","No","0.0","41.86","10.465","25.0","No Discount"
"CA-2016-115504","OFF-PA-10003953","Xerox 218","Office Supplies","Paper","1.0","Ads","2","No","0.0","12.96","6.2208","47.99999999999999","No Discount"
"US-2014-137680","OFF-PA-10000174","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book","Office Supplies","Paper","5.0","Direct","4","No","0.2","32.896","11.1024","33.75","Promo"
"CA-2015-136420","OFF-BI-10002854","Performers Binder/Pad Holder, Black","Office Supplies","Binders","4.0","Direct","4","No","0.2","89.696","33.636","37.50000000000001","Promo"
"CA-2017-119424","TEC-PH-10002564","OtterBox Defender Series Case - Samsung Galaxy S4","Technology","Phones","3.0","Ads","3","No","0.2","71.976","8.997","12.5","Promo"
"CA-2014-138100","OFF-PA-10000349","Easy-staple paper","Office Supplies","Paper","3.0","Email","3","No","0.0","14.94","7.0218","47.0","No Discount"
"CA-2016-149979","OFF-ST-10003058","Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays","Office Supplies","Storage","4.0","Social Media","5","No","0.0","118.25","34.2925","28.999999999999996","No Discount"
"CA-2016-155166","OFF-AP-10002765","Fellowes Advanced Computer Series Surge Protectors","Office Supplies","Appliances","3.0","Email","1","No","0.0","26.49","7.4172","28.000000000000004","No Discount"
"CA-2017-164168","OFF-EN-10001219","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","Office Supplies","Envelopes","2.0","Direct","2","No","0.2","12.224","4.4312","36.24999999999999","Promo"
"CA-2017-133102","OFF-AP-10001563","Belkin Premiere Surge Master II 8-outlet surge protector","Office Supplies","Appliances","3.0","Social Media","4","No","0.8","38.864","-99.1032","-255.00000000000003","Clearance"
"CA-2016-125850","OFF-LA-10004484","Avery 476","Office Supplies","Labels","5.0","Referral","5","No","0.0","20.65","9.499","46.00000000000001","No Discount"
"CA-2015-156335","TEC-PH-10002726","netTALK DUO VoIP Telephone Service","Technology","Phones","4.0","Referral","2","No","0.0","104.98","52.49","50.0","No Discount"
"CA-2017-163902","TEC-PH-10000675","Panasonic KX TS3282B Corded phone","Technology","Phones","4.0","Social Media","3","No","0.2","196.776","14.7582","7.5","Promo"
"CA-2016-106950","OFF-AR-10003560","Zebra Zazzle Fluorescent Highlighters","Office Supplies","Art","3.0","Direct","4","No","0.2","19.456","3.4048","17.5","Promo"
"CA-2015-153416","OFF-BI-10002813","Avery Reinforcements for Hole-Punch Pages","Office Supplies","Binders","4.0","Social Media","2","No","0.2","3.168","0.99","31.25","Promo"
"CA-2014-140039","OFF-ST-10001034","Eldon File Chest Portable File","Office Supplies","Storage","5.0","Email","5","No","0.2","79.4","5.955","7.5","Promo"
"CA-2017-147228","OFF-SU-10001225","Staple remover","Office Supplies","Supplies","4.0","Direct","3","No","0.2","8.832","-1.9872","-22.499999999999996","Promo"
"CA-2017-122504","TEC-PH-10002468","Plantronics CS 50-USB - headset - Convertible, Monaural","Technology","Phones","2.0","Ads","7","No","0.2","761.544","66.6351","8.75","Promo"
"CA-2017-111591","OFF-BI-10004410","C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack","Office Supplies","Binders","4.0","Email","6","No","0.2","30.576","10.3194","33.75","Promo"
"CA-2014-146969","OFF-ST-10004340","Fellowes Mobile File Cart, Black","Office Supplies","Storage","4.0","Social Media","1","No","0.0","62.18","16.7886","26.999999999999996","No Discount"
"CA-2014-151162","OFF-PA-10001033","Xerox 1893","Office Supplies","Paper","4.0","Referral","3","No","0.2","98.376","35.6613","36.24999999999999","Promo"
"US-2016-126452","TEC-PH-10003555","Motorola HK250 Universal Bluetooth Headset","Technology","Phones","4.0","Email","5","No","0.2","91.96","-20.691","-22.5","Promo"
"CA-2014-141313","OFF-PA-10003302","Xerox 1906","Office Supplies","Paper","3.0","Direct","4","No","0.0","141.76","66.6272","47.0","No Discount"
"CA-2015-165085","OFF-AP-10002518","Kensington 7 Outlet MasterPiece Power Center","Office Supplies","Appliances","5.0","Ads","2","No","0.0","355.96","103.2284","28.999999999999996","No Discount"
"CA-2016-114405","OFF-ST-10001627","Eldon Jumbo ProFile Portable File Boxes Graphite/Black","Office Supplies","Storage","4.0","Ads","3","No","0.2","36.744","3.6744","10.0","Promo"
"US-2016-137295","TEC-PH-10004080","Avaya 5410 Digital phone","Technology","Phones","3.0","Social Media","2","No","0.2","108.784","10.8784","10.0","Promo"
"CA-2015-132465","OFF-ST-10001932","Fellowes Staxonsteel Drawer Files","Office Supplies","Storage","5.0","Social Media","4","No","0.0","772.68","108.1752","14.000000000000002","No Discount"
"US-2014-144078","FUR-CH-10002335","Hon GuestStacker Chair","Furniture","Chairs","5.0","Referral","4","No","0.2","725.344","54.4008","7.499999999999998","Promo"
"US-2014-102715","OFF-FA-10001332","Acco Banker's Clasps, 5 3/4""-Long","Office Supplies","Fasteners","1.0","Ads","3","No","0.2","6.912","2.3328","33.75","Promo"
"CA-2015-155586","OFF-AR-10001547","Newell 311","Office Supplies","Art","4.0","Referral","1","No","0.0","2.21","0.5967","27.0","No Discount"
"CA-2017-100951","OFF-ST-10001496","Standard Rollaway File with Lock","Office Supplies","Storage","2.0","Email","5","No","0.2","720.76","54.057","7.5","Promo"
"CA-2017-128783","FUR-FU-10003623","DataProducts Ampli Magnifier Task Lamp, Black,","Furniture","Furnishings","2.0","Ads","5","No","0.0","135.3","37.884","27.999999999999996","No Discount"
"CA-2017-103212","OFF-PA-10004355","Xerox 231","Office Supplies","Paper","2.0","Ads","4","No","0.0","25.92","12.4416","47.99999999999999","No Discount"
"CA-2015-167374","TEC-AC-10004633","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack","Technology","Accessories","4.0","Email","3","No","0.2","16.776","5.0328","30.0","Promo"
"CA-2015-120677","FUR-CH-10002320","Hon Pagoda Stacking Chairs","Furniture","Chairs","5.0","Direct","8","No","0.0","2567.84","770.352","30.0","No Discount"
"CA-2016-109827","TEC-AC-10002217","Imation Clip USB flash drive - 8 GB","Technology","Accessories","5.0","Email","3","No","0.2","45.12","-7.896","-17.5","Promo"
"CA-2016-160598","OFF-PA-10002319","Xerox 1944","Office Supplies","Paper","4.0","Ads","1","No","0.2","31.008","11.2404","36.25","Promo"
"CA-2017-100433","OFF-PA-10003441","Xerox 226","Office Supplies","Paper","5.0","Referral","4","No","0.0","25.92","12.4416","47.99999999999999","No Discount"
"US-2016-164588","OFF-AR-10003056","Newell 341","Office Supplies","Art","1.0","Ads","3","No","0.0","12.84","3.7236","28.999999999999996","No Discount"
"CA-2017-162173","OFF-EN-10002831","Tyvek  Top-Opening Peel & Seel  Envelopes, Gray","Office Supplies","Envelopes","3.0","Ads","7","No","0.0","251.58","113.211","44.99999999999999","No Discount"
"CA-2017-163510","OFF-ST-10000563","Fellowes Bankers Box Stor/Drawer Steel Plus","Office Supplies","Storage","4.0","Referral","3","No","0.0","95.94","9.594","10.0","No Discount"
"CA-2017-118017","OFF-SU-10004782","Elite 5"" Scissors","Office Supplies","Supplies","5.0","Direct","7","No","0.2","47.32","5.915","12.5","Promo"
"US-2016-105578","OFF-BI-10001658","GBC Standard Therm-A-Bind Covers","Office Supplies","Binders","4.0","Direct","2","No","0.7","14.952","-11.9616","-80.0","Clearance"
"CA-2017-119809","FUR-FU-10001475","Contract Clock, 14"", Brown","Furniture","Furnishings","2.0","Direct","3","No","0.0","65.94","22.4196","34.0","No Discount"
"CA-2017-114055","TEC-PH-10002890","AT&T 17929 Lendline Telephone","Technology","Phones","3.0","Ads","2","No","0.0","90.48","23.5248","25.999999999999996","No Discount"
"CA-2016-130820","FUR-TA-10001768","Hon Racetrack Conference Tables","Furniture","Tables","5.0","Referral","4","Yes","0.4","630.024","-199.5076","-31.666666666666664","Bulk Deal"
"CA-2016-154018","OFF-BI-10004140","Avery Non-Stick Binders","Office Supplies","Binders","5.0","Referral","7","No","0.8","6.286","-11.0005","-175.00000000000003","Clearance"
"CA-2016-103730","OFF-BI-10003910","DXL Angle-View Binders with Locking Rings by Samsill","Office Supplies","Binders","4.0","Referral","4","No","0.0","30.84","13.878","45.0","No Discount"
"US-2017-120908","OFF-LA-10004677","Self-Adhesive Address Labels for Typewriters with Dispenser Box","Office Supplies","Labels","1.0","Direct","7","No","0.2","20.664","6.9741","33.75","Promo"
"CA-2014-166590","OFF-PA-10000482","Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate","Office Supplies","Paper","2.0","Ads","2","No","0.0","75.88","35.6636","47.00000000000001","No Discount"
"CA-2014-124737","OFF-SU-10004661","Acme Titanium Bonded Scissors","Office Supplies","Supplies","4.0","Direct","1","No","0.2","6.8","0.51","7.5","Promo"
"CA-2015-104626","OFF-ST-10003208","Adjustable Depth Letter/Legal Cart","Office Supplies","Storage","5.0","Ads","6","No","0.0","1088.76","315.7404","29.000000000000004","No Discount"
"CA-2015-139584","TEC-AC-10001266","Memorex Micro Travel Drive 8 GB","Technology","Accessories","1.0","Direct","2","No","0.0","26.0","11.7","44.99999999999999","No Discount"
"CA-2017-166919","TEC-PH-10001305","Panasonic KX TS208W Corded phone","Technology","Phones","5.0","Social Media","5","No","0.2","195.96","19.596","10.0","Promo"
"CA-2015-161445","OFF-AR-10001953","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","Office Supplies","Art","4.0","Direct","4","No","0.2","140.736","12.3144","8.75","Promo"
"CA-2015-156146","TEC-PH-10001700","Panasonic KX-TG6844B Expandable Digital Cordless Telephone","Technology","Phones","5.0","Direct","2","No","0.2","105.584","9.2386","8.75","Promo"
"CA-2015-111829","OFF-PA-10004359","Multicolor Computer Printout Paper","Office Supplies","Paper","3.485294117647059","Social Media","2","No","0.0","209.7","100.656","48.00000000000001","No Discount"
"CA-2017-164112","OFF-ST-10002615","Dual Level, Single-Width Filing Carts","Office Supplies","Storage","4.0","Email","7","No","0.0","1085.42","282.2092","26.0","No Discount"
"CA-2017-122105","OFF-AR-10004344","Bulldog Vacuum Base Pencil Sharpener","Office Supplies","Art","2.0","Direct","8","No","0.0","95.92","25.8984","26.999999999999996","No Discount"
"CA-2014-139017","TEC-AC-10001013","Logitech ClearChat Comfort/USB Headset H390","Technology","Accessories","4.0","Direct","2","No","0.2","46.864","7.6154","16.25","Promo"
"CA-2017-117261","OFF-ST-10000419","Rogers Jumbo File, Granite","Office Supplies","Storage","3.0","Email","4","No","0.0","54.32","0.5432","1.0","No Discount"
"CA-2014-115336","OFF-BI-10001107","GBC White Gloss Covers, Plain Front","Office Supplies","Binders","3.0","Email","5","No","0.8","14.48","-23.892","-165.0","Clearance"
"CA-2015-120901","OFF-ST-10000025","Fellowes Stor/Drawer Steel Plus Storage Drawers","Office Supplies","Storage","3.0","Referral","2","No","0.2","152.688","-26.7204","-17.5","Promo"
"CA-2014-135608","FUR-CH-10002602","DMI Arturo Collection Mission-style Design Wood Chair","Furniture","Chairs","3.0","Referral","5","No","0.2","603.92","45.294","7.5","Promo"
"CA-2014-157924","FUR-CH-10000229","Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","Furniture","Chairs","4.0","Ads","2","No","0.2","433.568","-65.0352","-15.000000000000002","Promo"
"CA-2014-126193","OFF-FA-10000936","Acco Hot Clips Clips to Go","Office Supplies","Fasteners","2.0","Ads","5","No","0.2","13.16","4.1125","31.25","Promo"
"CA-2015-134782","OFF-EN-10001434","Strathmore #10 Envelopes, Ultimate White","Office Supplies","Envelopes","4.0","Direct","2","No","0.0","105.42","51.6558","49.0","No Discount"
"CA-2016-105732","TEC-PH-10001644","BlueLounge Milo Smartphone Stand, White/Metallic","Technology","Phones","4.0","Social Media","5","No","0.0","149.95","41.986","28.000000000000004","No Discount"
"CA-2017-126865","OFF-PA-10003039","Xerox 1960","Office Supplies","Paper","2.0","Social Media","3","No","0.0","92.94","41.823","45.0","No Discount"
"CA-2015-131534","OFF-PA-10000743","Xerox 1977","Office Supplies","Paper","4.0","Referral","5","No","0.0","33.4","16.032","48.00000000000001","No Discount"
"CA-2017-129028","FUR-FU-10004006","Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting","Furniture","Furnishings","4.0","Referral","3","No","0.0","127.95","21.7515","17.0","No Discount"
"CA-2014-153969","OFF-PA-10002246","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","Office Supplies","Paper","4.0","Social Media","3","No","0.0","19.35","9.4815","49.0","No Discount"
"CA-2017-154949","OFF-LA-10002034","Avery 478","Office Supplies","Labels","1.0","Referral","3","No","0.0","14.73","7.2177","49.0","No Discount"
"US-2016-144057","OFF-ST-10001490","Hot File 7-Pocket, Floor Stand","Office Supplies","Storage","3.375","Direct","6","No","0.2","856.656","107.082","12.5","Promo"
"CA-2017-138779","TEC-PH-10003655","Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4","Technology","Phones","4.0","Ads","5","No","0.2","7.92","0.693","8.75","Promo"
"CA-2015-124499","FUR-CH-10000513","High-Back Leather Manager's Chair","Furniture","Chairs","1.0","Referral","3","No","0.0","389.97","35.0973","8.999999999999998","No Discount"
"CA-2017-143686","TEC-AC-10001838","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset","Technology","Accessories","3.0","Ads","7","No","0.0","1399.93","601.9699","43.0","No Discount"
"CA-2017-128076","FUR-FU-10000293","Eldon Antistatic Chair Mats for Low to Medium Pile Carpets","Furniture","Furnishings","3.0","Referral","2","No","0.0","210.58","12.6348","6.0","No Discount"
"CA-2017-107909","OFF-BI-10003476","Avery Metallic Poly Binders","Office Supplies","Binders","5.0","Referral","5","No","0.2","22.92","8.022","35.0","Promo"
"CA-2016-169026","OFF-FA-10001883","Alliance Super-Size Bands, Assorted Sizes","Office Supplies","Fasteners","5.0","Ads","3","No","0.0","23.34","0.2334","1.0","No Discount"
"CA-2016-139395","FUR-FU-10003724","Westinghouse Clip-On Gooseneck Lamps","Furniture","Furnishings","3.0","Referral","4","No","0.0","33.48","8.7048","26.000000000000007","No Discount"
"CA-2017-129021","OFF-PA-10000141","Ampad Evidence Wirebond Steno Books, 6"" x 9""","Office Supplies","Paper","5.0","Email","5","No","0.2","8.72","2.943","33.75","Promo"
"CA-2014-141110","OFF-PA-10002586","Xerox 1970","Office Supplies","Paper","5.0","Ads","3","No","0.0","14.94","7.0218","47.0","No Discount"
"CA-2015-108588","OFF-EN-10000461","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","Office Supplies","Envelopes","3.0","Social Media","2","No","0.0","17.48","8.2156","47.0","No Discount"
"US-2016-154256","OFF-LA-10003720","Avery 487","Office Supplies","Labels","4.0","Social Media","7","No","0.0","25.83","12.1401","47.0","No Discount"
"US-2016-113985","OFF-BI-10000632","Satellite Sectional Post Binders","Office Supplies","Binders","3.2666666666666666","Referral","3","No","0.2","104.184","33.8598","32.5","Promo"
"CA-2016-104633","OFF-PA-10000241","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case","Office Supplies","Paper","3.0","Ads","6","No","0.0","185.88","83.646","45.0","No Discount"
"CA-2015-126725","OFF-PA-10001639","Xerox 203","Office Supplies","Paper","2.0","Direct","5","No","0.0","32.4","15.552","48.0","No Discount"
"CA-2014-166457","OFF-PA-10003016","Adams ""While You Were Out"" Message Pads","Office Supplies","Paper","4.0","Ads","3","No","0.0","9.42","4.239","45.0","No Discount"
"US-2015-156867","FUR-FU-10004006","Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting","Furniture","Furnishings","3.0","Direct","3","No","0.2","102.36","-3.8385","-3.75","Promo"
"CA-2014-143336","OFF-AR-10003056","Newell 341","Office Supplies","Art","3.0","Social Media","2","No","0.0","8.56","2.4824","28.999999999999996","No Discount"
"CA-2017-166128","OFF-AR-10001221","Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color","Office Supplies","Art","3.0","Email","7","No","0.0","41.86","14.2324","34.0","No Discount"
"CA-2015-161795","OFF-AR-10001919","OIC #2 Pencils, Medium Soft","Office Supplies","Art","3.0","Direct","2","No","0.2","3.008","0.3384","11.249999999999998","Promo"
"CA-2014-147900","OFF-PA-10003063","EcoTones Memo Sheets","Office Supplies","Paper","3.0","Ads","9","No","0.2","28.8","10.08","35.0","Promo"
"CA-2017-163006","FUR-CH-10000229","Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","Furniture","Chairs","3.4285714285714284","Referral","3","No","0.3","569.058","-178.8468","-31.428571428571427","Bulk Deal"
"CA-2015-105312","OFF-BI-10002049","UniKeep View Case Binders","Office Supplies","Binders","3.0","Social Media","3","No","0.7","4.401","-3.5208","-80.0","Clearance"
"CA-2015-142454","FUR-FU-10004018","Tensor Computer Mounted Lamp","Furniture","Furnishings","4.0","Referral","7","No","0.0","104.23","28.1421","26.999999999999996","No Discount"
"CA-2015-148635","OFF-PA-10004782","Xerox 228","Office Supplies","Paper","1.0","Referral","2","No","0.0","12.96","6.2208","47.99999999999999","No Discount"
